family,species,life.form,tree.10cm.DBH,Brazil,Peru,Ecuador,Bolivia,Colombia,French.Guiana,Guyana,Surinam,Venezuela,Guiana.Shield.summarised,group,genus,fullname,checked.by.specialists,notes
Rubiaceae,Palicourea regina,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Palicourea,Palicourea regina (Müll. Arg.) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea rhodothamna,shrub,no,yes,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Palicourea,Palicourea rhodothamna (Standl.) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea rigida,"shrub, subshrub",no,no,no,no,yes,no,yes,yes,yes,yes,yes,Angiosperm,Palicourea,Palicourea rigida Kunth,yes,revised.by.C.M.Taylor; probably not a wet forest species
Rubiaceae,Palicourea schunkei,"shrub, small tree",no,no,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Palicourea,Palicourea schunkei (C.M.Taylor) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea simpsonii,shrub,no,no,no,no,no,yes,no,no,no,no,no,Angiosperm,Palicourea,Palicourea simpsonii C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea spicata,shrub,no,yes,yes,no,no,yes,no,no,no,yes,yes,Angiosperm,Palicourea,Palicourea spicata (Kuntze) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea stenostachya,shrub,no,yes,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Palicourea,Palicourea stenostachya  (Standl.) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea subalata,shrub,no,no,yes,yes,no,no,no,no,no,no,no,Angiosperm,Palicourea,Palicourea subalata Standl. ex Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea subalatoides,small tree,no,no,no,yes,no,no,no,no,no,no,no,Angiosperm,Palicourea,Palicourea subalatoides C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea subcuspidata,shrub,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,Angiosperm,Palicourea,Palicourea subcuspidata (Müll. Arg.) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea subfusca,shrub,no,yes,yes,yes,yes,yes,no,no,no,no,no,Angiosperm,Palicourea,Palicourea subfusca  (Müll. Arg.) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea subspicata,shrub,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,Angiosperm,Palicourea,Palicourea subspicata Huber,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea tepuicola,"shrub, small tree",no,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Palicourea,Palicourea tepuicola Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea tepuiensis,"shrub, tree",yes,yes,yes,yes,no,no,no,yes,no,yes,yes,Angiosperm,Palicourea,Palicourea tepuiensis (Steyerm.) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea triadica,shrub,no,no,no,no,no,yes,no,no,no,no,no,Angiosperm,Palicourea,Palicourea triadica (Müll. Arg.) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea tricephala,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Palicourea,Palicourea tricephala (Müll. Arg.) C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea triphylla,"shrub, subshrub",no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,Angiosperm,Palicourea,Palicourea triphylla DC.,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea ucayalina,"shrub, small tree",no,no,yes,no,no,no,no,no,no,no,no,Angiosperm,Palicourea,Palicourea ucayalina C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea valenzuelana,"shrub, small tree",no,no,yes,no,no,no,no,no,no,no,no,Angiosperm,Palicourea,Palicourea valenzuelana C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea virens,shrub,no,yes,yes,no,no,no,no,no,no,no,no,Angiosperm,Palicourea,Palicourea virens (Poepp.) Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea vogelii,shrub,no,no,no,no,no,yes,no,no,no,no,no,Angiosperm,Palicourea,Palicourea vogelii Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea woronovii,"shrub, tree",yes,no,yes,yes,no,yes,no,yes,no,yes,yes,Angiosperm,Palicourea,"Palicourea woronovii (Standl.) C.M.Taylor, Bruniera & Zappi",yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea yneziae,"shrub, small tree",no,no,yes,no,no,yes,no,no,no,yes,yes,Angiosperm,Palicourea,Palicourea yneziae C.M. Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Palicourea zevallosii,"shrub, tree",yes,yes,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Palicourea,Palicourea zevallosii (C.M.Taylor) C.M.Taylor ,yes,revised.by.C.M.Taylor
Rubiaceae,Parachimarrhis breviloba,tree,yes,yes,yes,no,no,yes,no,no,no,no,no,Angiosperm,Parachimarrhis,Parachimarrhis breviloba Ducke,yes,revised.by.C.M.Taylor
Rubiaceae,Patima guianensis,shrub,no,yes,no,no,no,no,yes,yes,no,no,yes,Angiosperm,Patima,Patima guianensis Aubl.,yes,revised.by.C.M.Taylor
Rubiaceae,Patima minor,shrub,no,no,no,no,no,no,no,yes,no,no,yes,Angiosperm,Patima,Patima minor C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia amazonica,"shrub, tree",yes,yes,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia amazonica (Ducke) L.Andersson & Rova,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia gigantifolia,tree,yes,no,yes,no,no,no,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia gigantifolia Ducke,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia microcarpa,shrub,no,no,yes,yes,no,no,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia microcarpa L.Andersson & Rova,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia pachiteana,shrub,no,no,yes,no,no,no,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia pachiteana Cornejo,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia rubriflora,tree,yes,no,yes,no,no,no,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia rubriflora D.R.Simpson,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia spathicalyx,"shrub, tree",yes,yes,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia spathicalyx K.Schum.,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia subauriculata,tree,yes,no,yes,yes,no,no,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia subauriculata Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia villosula,shrub,no,no,no,yes,no,no,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia villosula L.Andersson & Rova,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia williamsii,"shrub, tree",yes,yes,yes,yes,no,no,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia williamsii Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Pentagonia wurdackii,"shrub, tree",yes,yes,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Pentagonia,Pentagonia wurdackii Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Perama dichotoma,herb,no,yes,no,no,no,yes,yes,yes,no,yes,yes,Angiosperm,Perama,Perama dichotoma Poepp.,yes,revised.by.C.M.Taylor; probably all the Perama species are flooded savanna plants
Rubiaceae,Perama galioides,"herb, shrub",no,yes,no,no,no,yes,no,yes,no,yes,yes,Angiosperm,Perama,Perama galioides (Kunth) Poir.,yes,revised.by.C.M.Taylor; probably all the Perama species are flooded savanna plants
Rubiaceae,Perama hirsuta,herb,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,Angiosperm,Perama,Perama hirsuta Aubl.,yes,revised.by.C.M.Taylor
Rubiaceae,Perama plantaginea,shrub,no,yes,no,no,no,yes,no,no,no,yes,yes,Angiosperm,Perama,Perama plantaginea (Kunth) Hook.f.,yes,revised.by.C.M.Taylor; probably all the Perama species are flooded savanna plants
Rubiaceae,Platycarpum acreanum,tree,yes,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Platycarpum,Platycarpum acreanum G.K.Rogers,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum decipiens,tree,yes,yes,no,no,no,no,no,no,no,yes,yes,Angiosperm,Platycarpum,Platycarpum decipiens Woodson & Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum duckei,tree,yes,yes,yes,no,no,no,no,no,no,yes,yes,Angiosperm,Platycarpum,Platycarpum duckei Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum egleri,tree,yes,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Platycarpum,Platycarpum egleri G.K.Rogers,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum froesii,tree,yes,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Platycarpum,Platycarpum froesii Bremek.,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum loretense,"shrub, small tree",no,no,yes,no,no,no,no,no,no,no,no,Angiosperm,Platycarpum,Platycarpum loretense N.Dávila & L.Kinoshita,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum maguirei,tree,yes,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Platycarpum,Platycarpum maguirei Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum negrense,"shrub, tree",yes,yes,no,no,no,no,no,no,no,yes,yes,Angiosperm,Platycarpum,Platycarpum negrense Ducke,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum orinocense,tree,yes,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Platycarpum,Platycarpum orinocense Humb. & Bonpl.,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum rhododactylum,tree,yes,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Platycarpum,Platycarpum rhododactylum Woodson & Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum rugosum,tree,yes,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Platycarpum,Platycarpum rugosum Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Platycarpum schultesii,tree,yes,no,no,no,no,yes,no,no,no,yes,yes,Angiosperm,Platycarpum,Platycarpum schultesii Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Pogonopus tubulosus,"shrub, small tree",no,no,yes,no,yes,no,no,no,no,no,no,Angiosperm,Pogonopus,Pogonopus tubulosus (A.Rich. ex DC.) K.Schum.,yes,revised.by.C.M.Taylor
Rubiaceae,Posoqueria latifolia,tree,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Posoqueria,Posoqueria latifolia (Rudge) Schult.,yes,revised.by.C.M.Taylor
Rubiaceae,Posoqueria longiflora,tree,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Posoqueria,Posoqueria longiflora Aubl.,yes,revised.by.C.M.Taylor
Rubiaceae,Posoqueria tarairensis,shrub,no,no,no,no,no,yes,no,no,no,no,no,Angiosperm,Posoqueria,Posoqueria tarairensis C.M.Taylor & Cortes-Ballen,yes,revised.by.C.M.Taylor
Rubiaceae,Posoqueria trinitatis,tree,yes,yes,no,no,no,no,yes,yes,no,no,yes,Angiosperm,Posoqueria,Posoqueria trinitatis DC.,yes,revised.by.C.M.Taylor
Rubiaceae,Posoqueria williamsii,small tree,no,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Posoqueria,Posoqueria williamsii Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria acreana,shrub,no,yes,yes,yes,yes,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria acreana K.Krause,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria adderleyi,shrub,no,yes,yes,no,no,yes,yes,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria adderleyi Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria adenophora,shrub,no,yes,no,no,no,no,yes,no,no,yes,yes,Angiosperm,Psychotria,Psychotria adenophora Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria adpressipilis,shrub,no,no,yes,yes,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria adpressipilis Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria aetantha,shrub,no,no,no,no,no,no,no,yes,no,no,yes,Angiosperm,Psychotria,Psychotria aetantha (Sandwith) Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria alemquerensis,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria alemquerensis Huber,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria allenii,"shrub, small tree",no,no,yes,yes,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria allenii Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria amplectens,shrub,no,no,no,no,no,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria amplectens Benth.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria anartiothrix,shrub,no,no,no,no,no,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria anartiothrix Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria anceps,"shrub, tree",yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria anceps Kunth,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria anisocephala,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria anisocephala Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria anisophylla,shrub,no,no,yes,no,yes,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria anisophylla C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria apoda,shrub,no,yes,no,no,no,no,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria apoda Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria argoviensis,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria argoviensis Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria arirambana,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria arirambana Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria barnebyana,shrub,no,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria barnebyana Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria berryi,subshrub,no,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria berryi Wingf.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria berteroana,shrub,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria berteroana DC.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria bertieroides,tree,yes,no,yes,yes,yes,yes,no,no,no,no,no,Angiosperm,Psychotria,Psychotria bertieroides Wernham,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria blakei,shrub,no,yes,no,no,no,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria blakei Standl. & Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria bolivarensis,tree,yes,no,yes,no,no,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria bolivarensis (Standl. & Steyerm.) Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria borjensis,shrub,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria borjensis Kunth,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria bostrychothyrsus,shrub,no,yes,no,no,no,no,no,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria bostrychothyrsus Sandwith,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria bracteocardia,shrub,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria bracteocardia (DC.) Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria brazaoi,shrub,no,yes,no,no,no,no,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria brazaoi Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria bremekampiana,shrub,no,yes,no,no,no,no,yes,no,yes,no,yes,Angiosperm,Psychotria,Psychotria bremekampiana Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria buchtienii,tree,yes,no,yes,yes,yes,yes,no,no,no,no,no,Angiosperm,Psychotria,Psychotria buchtienii (H.J.P.Winkl.) Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria caerulea,"shrub, small tree",no,yes,yes,yes,yes,yes,no,no,no,no,no,Angiosperm,Psychotria,Psychotria caerulea Ruiz & Pav.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria callithrix,subshrub,no,no,no,no,yes,no,yes,no,yes,no,yes,Angiosperm,Psychotria,Psychotria callithrix (Miq.) Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria calocardia,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria calocardia Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria calyptrata,"shrub, small tree",no,no,yes,no,yes,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria calyptrata C.M. Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria campyloneura,shrub,no,yes,yes,yes,no,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria campyloneura Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria campylopoda,shrub,no,yes,no,no,no,no,no,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria campylopoda Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria canescens,"shrub, tree",yes,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria canescens Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria capitata,shrub,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria capitata Ruiz & Pav.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria cardenasii,shrub,no,no,no,no,yes,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria cardenasii Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria cardiomorpha,shrub,no,yes,no,no,no,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria cardiomorpha C.M.Taylor & A.Pool,yes,revised.by.C.M.Taylor; this might be a species of scrub and savanna
Rubiaceae,Psychotria carthagenensis,"shrub, tree",yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria carthagenensis Jacq.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria casiquiaria,shrub,no,yes,yes,no,yes,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria casiquiaria Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria cauligera,"shrub, small tree",no,no,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Psychotria,Psychotria cauligera C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria ceronii,"shrub, small tree",no,no,yes,yes,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria ceronii C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria chagrensis,shrub,no,no,yes,yes,yes,yes,no,no,no,no,no,Angiosperm,Psychotria,Psychotria chagrensis Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria colorata,shrub,no,yes,no,no,no,no,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria colorata (Willd. ex Schult.) Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria concinna,shrub,no,yes,no,no,no,no,no,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria concinna Oliv.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria contracta,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria contracta Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria crocochlamys,shrub,no,no,no,no,no,no,yes,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria crocochlamys Sandwith,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria ctenophora,shrub,no,no,no,no,no,no,yes,no,no,no,yes,Angiosperm,Psychotria,Psychotria ctenophora Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria cujabensis,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria cujabensis Schltdl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria cupularis,"shrub, tree",yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria cupularis (Müll.Arg.) Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria debilis,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria debilis Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria deflexa,shrub,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria deflexa DC.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria duckei,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria duckei Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria egensis,shrub,no,no,yes,no,yes,yes,no,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria egensis Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria embirensis,shrub,no,yes,yes,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria embirensis Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria ernestii,"shrub, small tree",no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria ernestii K.Krause,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria fanshawei,shrub,no,no,no,no,no,no,no,yes,no,no,yes,Angiosperm,Psychotria,Psychotria fanshawei (Standl.) Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria farameoides,tree,yes,no,no,no,no,no,no,no,yes,no,yes,Angiosperm,Psychotria,Psychotria farameoides Bremek.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria ficigemma,shrub,no,yes,no,yes,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria ficigemma DC.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria formosissima,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria formosissima Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria fusiformis,"shrub, small tree",no,no,no,yes,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria fusiformis C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria gabrielis,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria gabrielis Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria gracilenta,shrub,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria gracilenta Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria grahamii,shrub,no,no,yes,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria grahamii C.M.Taylor,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria guanchezii,shrub,no,no,no,no,no,no,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria guanchezii Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria hemicephaelis,shrub,no,yes,no,no,no,no,no,yes,no,yes,yes,Angiosperm,Psychotria,Psychotria hemicephaelis Wernham,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria herzogii,shrub,no,yes,yes,yes,yes,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria herzogii S.Moore,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria hispidula,shrub,no,no,yes,yes,no,yes,no,no,no,no,no,Angiosperm,Psychotria,Psychotria hispidula Standl. ex Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria hoffmannseggiana,shrub,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria hoffmannseggiana (Willd. ex Schult.) Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria hospitalis,shrub,no,no,yes,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria hospitalis Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria huantensis,"shrub, small tree",no,no,yes,no,yes,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria huantensis Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria humboldtiana,shrub,no,yes,yes,no,no,yes,no,no,no,yes,yes,Angiosperm,Psychotria,Psychotria humboldtiana (Cham.) Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria iodotricha,shrub,no,yes,yes,no,no,yes,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria iodotricha Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria irwinii,"shrub, small tree",no,yes,no,no,no,no,yes,yes,yes,yes,yes,Angiosperm,Psychotria,Psychotria irwinii Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria japurensis,shrub,no,yes,yes,no,no,yes,no,no,no,no,no,Angiosperm,Psychotria,Psychotria japurensis Müll.Arg.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria juninensis,shrub,no,no,yes,no,yes,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria juninensis Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria kaieteurensis,tree,yes,no,no,no,no,no,no,yes,no,no,yes,Angiosperm,Psychotria,Psychotria kaieteurensis Sandwith,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria krukovii,tree,yes,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria krukovii Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria kuhlmannii,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria kuhlmannii Standl.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria laxa,"shrub, small tree",no,no,yes,yes,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria luteovirescens Pers.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria leiantha,"shrub, subshrub",no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria leiantha Steyerm.,yes,revised.by.C.M.Taylor
Rubiaceae,Psychotria leiocarpa,shrub,no,yes,no,no,no,no,no,no,no,no,no,Angiosperm,Psychotria,Psychotria leiocarpa Cham. & Schltdl.,yes,revised.by.C.M.Taylor
